order_id,user_id,product_id,quantity,amount,date,status
7215,145,P014,2,138949.76,2024-05-03,delivered
7217,574,P013,1,46869.81,2024-12-17,delivered
7218,472,P061,2,110386.38,2025-06-30,delivered
7219,123,P017,2,43305.98,2025-03-04,delivered
7220,557,P098,5,29741.75,2024-12-21,delivered
7221,330,P081,1,64646.89,2025-03-22,delivered
7222,348,P054,5,273457.6,2025-05-30,delivered
7223,186,P077,3,210880.17,2024-05-12,delivered
7225,354,P088,5,2800.6,2025-06-09,delivered
7227,306,P078,3,97172.43,2024-07-30,delivered
7228,102,P021,5,16217.75,2024-08-11,delivered
7229,551,P066,4,208534.04,2025-05-30,delivered
7230,256,P029,3,236795.25,2024-10-01,delivered
7231,188,P029,1,78931.75,2025-06-30,delivered
7232,250,P006,2,26985.56,2024-10-11,delivered
7233,239,P007,2,6060.1,2024-08-03,delivered
7234,101,P084,3,104709.33,2025-01-12,delivered
7235,143,P091,5,158771.0,2024-09-27,delivered
7236,310,P079,3,78689.85,2024-11-28,delivered
7237,421,P002,3,59916.81,2024-08-12,delivered
7241,180,P058,2,91383.44,2025-03-20,delivered
7242,176,P062,1,54153.42,2025-05-22,delivered
7244,583,P094,2,71901.24,2024-10-15,delivered
7245,259,P021,2,6487.1,2025-02-07,delivered
7246,136,P019,1,42540.45,2025-03-12,delivered
7247,333,P083,4,255381.24,2024-04-12,delivered
7249,297,P003,1,49409.88,2024-01-14,delivered
7250,168,P032,1,76149.76,2024-10-01,delivered
7251,581,P081,5,323234.45,2024-01-14,delivered
7252,591,P014,5,347374.4,2024-12-12,delivered
7253,204,P018,4,18644.96,2025-03-30,delivered
7254,258,P043,4,64912.36,2024-06-07,delivered
7255,129,P070,3,11856.42,2024-05-06,delivered
7256,523,P006,1,13492.78,2024-10-30,delivered
7257,362,P054,2,109383.04,2024-01-02,delivered
7258,113,P030,4,308851.92,2025-01-29,delivered
7260,452,P092,1,55667.83,2025-05-18,delivered
7261,157,P029,1,78931.75,2024-10-15,delivered
7262,140,P079,3,78689.85,2024-05-01,delivered
7263,573,P011,1,67549.22,2024-06-03,delivered
7265,177,P086,3,29114.1,2024-10-20,delivered
7266,549,P014,3,208424.64,2025-05-26,delivered
7267,578,P034,1,69446.67,2024-01-03,delivered
7268,499,P084,2,69806.22,2024-11-23,delivered
7269,300,P058,4,182766.88,2024-03-09,delivered
7270,396,P055,3,119472.78,2024-05-28,delivered
7271,266,P017,2,43305.98,2025-01-29,delivered
7273,409,P082,3,183019.74,2024-05-21,delivered
7275,373,P069,2,159906.32,2025-01-28,delivered
7276,398,P092,4,222671.32,2025-06-23,delivered
7277,460,P012,2,128946.1,2025-01-05,delivered
7278,205,P003,3,148229.64,2025-04-30,delivered
7279,572,P015,1,16546.71,2024-12-23,delivered
7281,174,P071,4,312704.88,2024-09-05,delivered
7282,524,P029,1,78931.75,2024-05-21,delivered
7283,593,P090,2,58760.56,2025-01-21,delivered
7284,457,P055,3,119472.78,2024-02-25,delivered
7285,440,P075,1,45404.6,2025-05-03,delivered
7286,116,P019,3,127621.35,2024-05-24,delivered
7287,226,P010,1,38023.01,2025-03-02,delivered
7288,492,P024,4,298866.44,2024-05-23,delivered
7289,341,P053,3,226724.04,2025-03-30,delivered
7290,247,P015,2,33093.42,2024-03-02,delivered
7291,410,P097,2,36517.68,2025-05-30,delivered
7292,106,P051,4,221763.24,2025-04-10,delivered
7293,571,P074,5,313063.0,2024-11-09,delivered
7295,587,P017,2,43305.98,2025-02-14,delivered
7297,345,P041,4,98814.4,2025-01-24,delivered
7298,128,P048,4,142222.56,2024-07-18,delivered
7299,156,P014,1,69474.88,2025-01-06,delivered
7300,115,P031,3,1484.1,2024-06-15,delivered
7301,134,P028,5,59763.1,2024-01-12,delivered
7302,197,P071,2,156352.44,2024-02-03,delivered
7304,124,P007,3,9090.15,2024-04-05,delivered
7305,105,P046,3,22808.01,2025-02-11,delivered
7306,262,P097,4,73035.36,2024-12-30,delivered
7308,560,P095,5,95398.9,2024-04-13,delivered
7309,113,P076,4,236408.36,2025-05-03,delivered
7310,249,P021,2,6487.1,2025-04-19,delivered
7311,554,P081,1,64646.89,2024-08-25,delivered
7312,514,P088,2,1120.24,2024-06-13,delivered
7313,330,P017,3,64958.97,2024-10-24,delivered
7314,420,P056,1,49465.99,2025-01-31,delivered
7315,207,P079,5,131149.75,2024-03-17,delivered
7316,391,P081,4,258587.56,2024-04-09,delivered
7318,149,P059,3,7583.79,2024-06-22,delivered
7319,183,P009,3,159413.94,2025-01-07,delivered
7320,146,P010,2,76046.02,2025-04-16,delivered
7321,343,P033,4,204662.72,2024-05-23,delivered
7322,598,P073,4,278692.8,2024-02-10,delivered
7323,540,P037,4,156635.36,2025-02-22,delivered
7324,326,P047,5,269204.55,2024-11-17,delivered
7326,235,P088,1,560.12,2024-02-28,delivered
7327,459,P072,1,32611.95,2024-06-07,delivered
7328,249,P049,2,138929.14,2025-02-12,delivered
7329,215,P050,4,57017.08,2024-04-05,delivered
7330,339,P060,5,372414.0,2025-04-21,delivered
7332,203,P052,3,201196.23,2024-03-07,delivered
7334,159,P036,4,165184.48,2024-02-09,delivered
7335,586,P061,2,110386.38,2024-08-06,delivered
7336,391,P005,5,67233.25,2025-01-24,delivered
7337,580,P047,4,215363.64,2025-04-29,delivered
7338,128,P028,1,11952.62,2025-03-09,delivered
7339,230,P082,2,122013.16,2024-03-26,delivered
7340,136,P036,4,165184.48,2024-03-24,delivered
7341,548,P092,4,222671.32,2025-03-05,delivered
7342,443,P034,2,138893.34,2024-02-25,delivered
7343,559,P055,3,119472.78,2024-10-31,delivered
7345,375,P089,2,52068.82,2025-03-23,delivered
7346,568,P089,5,130172.05,2025-02-02,delivered
7347,388,P077,2,140586.78,2024-03-20,delivered
7348,266,P086,3,29114.1,2024-01-15,delivered
7349,560,P059,2,5055.86,2025-05-26,delivered
7350,159,P087,4,174418.72,2024-09-26,delivered
7351,331,P017,4,86611.96,2024-04-09,delivered
7352,212,P096,2,59845.64,2025-03-06,delivered
7353,408,P049,2,138929.14,2024-12-22,delivered
7354,588,P025,5,126804.35,2024-01-15,delivered
7355,517,P047,1,53840.91,2024-11-05,delivered
7357,311,P046,3,22808.01,2025-03-12,delivered
7358,159,P023,4,144922.8,2025-03-14,delivered
7360,296,P037,4,156635.36,2024-10-17,delivered
7364,209,P029,4,315727.0,2025-01-25,delivered
7366,312,P083,4,255381.24,2024-01-08,delivered
7367,501,P029,5,394658.75,2024-10-17,delivered
7369,445,P031,1,494.7,2025-02-28,delivered
7370,108,P004,2,113143.0,2025-01-18,delivered
7371,272,P022,5,49282.9,2025-03-16,delivered
7372,385,P051,2,110881.62,2025-02-06,delivered
7374,473,P023,4,144922.8,2024-11-21,delivered
7375,324,P030,1,77212.98,2024-05-09,delivered
7376,424,P074,4,250450.4,2024-09-23,delivered
7377,586,P042,2,112807.98,2024-04-05,delivered
7378,114,P056,1,49465.99,2024-06-05,delivered
7380,113,P096,2,59845.64,2025-04-09,delivered
7381,196,P031,2,989.4,2024-10-31,delivered
7382,375,P032,4,304599.04,2024-09-23,delivered
7383,241,P011,2,135098.44,2024-01-24,delivered
7384,157,P059,5,12639.65,2024-05-05,delivered
7385,173,P037,3,117476.52,2024-07-03,delivered
7387,152,P063,1,17332.44,2025-02-27,delivered
7389,293,P041,4,98814.4,2024-06-13,delivered
7390,253,P002,2,39944.54,2024-02-02,delivered
7391,600,P044,3,161721.75,2025-05-10,delivered
7392,182,P067,3,25850.34,2024-05-04,delivered
7393,411,P004,5,282857.5,2024-01-24,delivered
7394,211,P047,1,53840.91,2024-08-10,delivered
7395,268,P018,2,9322.48,2024-03-26,delivered
7396,238,P036,4,165184.48,2024-07-23,delivered
7399,573,P025,3,76082.61,2024-06-26,delivered
7400,452,P092,3,167003.49,2025-02-06,delivered
7401,399,P099,5,241577.7,2024-11-15,delivered
7403,317,P077,3,210880.17,2024-11-22,delivered
7404,411,P050,4,57017.08,2024-07-23,delivered
7405,292,P081,1,64646.89,2025-04-05,delivered
7409,505,P024,3,224149.83,2024-09-08,delivered
7410,211,P085,3,196334.85,2025-01-15,delivered
7411,500,P041,1,24703.6,2024-01-10,delivered
7414,246,P078,2,64781.62,2025-06-23,delivered
7416,450,P097,4,73035.36,2024-11-21,delivered
7418,124,P036,4,165184.48,2024-05-02,delivered
7420,222,P074,1,62612.6,2024-10-18,delivered
7421,430,P074,1,62612.6,2025-04-17,delivered
7422,168,P052,1,67065.41,2025-06-30,delivered
7424,149,P054,3,164074.56,2024-10-08,delivered
7425,486,P045,4,310383.88,2024-03-22,delivered
7426,353,P079,1,26229.95,2025-02-06,delivered
7427,457,P059,4,10111.72,2024-05-04,delivered
7428,581,P080,1,53440.71,2024-01-30,delivered
7429,125,P002,2,39944.54,2024-04-17,delivered
7430,542,P089,4,104137.64,2024-08-19,delivered
7431,146,P025,3,76082.61,2024-01-06,delivered
7432,233,P006,1,13492.78,2024-02-19,delivered
7433,139,P034,3,208340.01,2025-01-23,delivered
7434,458,P022,2,19713.16,2025-04-16,delivered
7436,443,P016,5,45211.9,2025-06-24,delivered
7437,396,P062,4,216613.68,2024-10-14,delivered
7438,496,P094,4,143802.48,2024-08-19,delivered
7439,236,P099,3,144946.62,2024-03-25,delivered
7440,386,P032,2,152299.52,2024-03-20,delivered
7441,598,P064,1,52744.95,2024-08-05,delivered
7442,444,P028,4,47810.48,2025-01-29,delivered
7443,350,P014,3,208424.64,2024-08-01,delivered
7444,490,P040,4,9979.56,2024-06-06,delivered
7446,600,P058,5,228458.6,2025-06-09,delivered
7447,500,P052,2,134130.82,2024-03-11,delivered
7448,317,P022,3,29569.74,2024-04-14,delivered
7449,337,P014,1,69474.88,2024-09-03,delivered
7450,558,P059,2,5055.86,2024-09-30,delivered
7451,344,P085,5,327224.75,2025-04-08,delivered
7452,236,P016,5,45211.9,2024-03-27,delivered
7454,361,P043,1,16228.09,2025-03-27,delivered
7456,200,P038,2,106764.9,2025-02-16,delivered
7458,156,P088,1,560.12,2024-09-11,delivered
7459,213,P015,1,16546.71,2024-02-06,delivered
7460,223,P009,5,265689.9,2024-04-13,delivered
7462,152,P029,3,236795.25,2025-05-22,delivered
7463,188,P027,3,10265.01,2024-10-21,delivered
7465,479,P040,2,4989.78,2024-06-23,delivered
7466,449,P009,2,106275.96,2024-07-10,delivered
7468,320,P043,1,16228.09,2024-06-30,delivered
7469,552,P010,2,76046.02,2024-01-10,delivered
7471,548,P032,4,304599.04,2024-04-22,delivered
7472,520,P003,5,247049.4,2024-10-24,delivered
7473,369,P065,2,63139.54,2024-05-30,delivered
7476,230,P047,4,215363.64,2024-01-14,delivered
7478,158,P035,5,182168.55,2024-01-22,delivered
7480,116,P032,5,380748.8,2025-03-17,delivered
7482,428,P014,3,208424.64,2025-04-05,delivered
7484,402,P054,3,164074.56,2024-11-12,delivered
7485,122,P075,5,227023.0,2024-12-17,delivered
7486,322,P059,5,12639.65,2024-12-21,delivered
7488,449,P020,5,374673.95,2024-10-23,delivered
7489,256,P063,3,51997.32,2024-03-07,delivered
7490,108,P059,1,2527.93,2024-08-10,delivered
7492,257,P001,4,138111.64,2024-12-26,delivered
7493,126,P033,2,102331.36,2024-12-24,delivered
7494,503,P065,5,157848.85,2024-06-07,delivered
7496,400,P011,3,202647.66,2024-08-12,delivered
7498,305,P013,3,140609.43,2024-11-05,delivered
7499,189,P073,4,278692.8,2024-11-26,delivered
7500,450,P099,2,96631.08,2024-09-13,delivered
7501,314,P071,2,156352.44,2024-11-04,delivered
7502,144,P039,5,56290.7,2025-04-17,delivered
7507,146,P097,2,36517.68,2024-11-05,delivered
7508,398,P066,3,156400.53,2024-05-10,delivered
7511,530,P007,1,3030.05,2024-02-26,delivered
7512,525,P084,1,34903.11,2024-12-07,delivered
7513,521,P038,5,266912.25,2025-05-08,delivered
7514,543,P008,1,58938.52,2025-06-07,delivered
7516,170,P029,2,157863.5,2024-11-04,delivered
7517,469,P001,4,138111.64,2024-07-24,delivered
7518,135,P001,2,69055.82,2024-05-03,delivered
7519,227,P027,1,3421.67,2025-04-30,delivered
7520,527,P065,4,126279.08,2025-02-04,delivered
7524,175,P082,1,61006.58,2024-07-08,delivered
7525,520,P096,2,59845.64,2024-06-23,delivered
7526,344,P062,3,162460.26,2024-10-23,delivered
7527,592,P076,4,236408.36,2025-01-11,delivered
7529,517,P055,2,79648.52,2024-01-29,delivered
7530,335,P016,5,45211.9,2025-02-02,delivered
7531,398,P039,1,11258.14,2025-03-31,delivered
7533,242,P002,2,39944.54,2025-01-01,delivered
7534,279,P091,5,158771.0,2025-02-03,delivered
7535,190,P084,2,69806.22,2024-12-26,delivered
7536,336,P092,2,111335.66,2024-10-12,delivered
7538,593,P061,5,275965.95,2024-07-03,delivered
7540,135,P006,1,13492.78,2024-06-11,delivered
7542,266,P098,2,11896.7,2024-08-30,delivered
7543,561,P023,4,144922.8,2025-03-06,delivered
7544,132,P079,3,78689.85,2024-04-27,delivered
7545,534,P096,1,29922.82,2025-03-28,delivered
7546,411,P081,1,64646.89,2024-06-27,delivered
7547,156,P090,4,117521.12,2025-01-21,delivered
7548,427,P074,5,313063.0,2024-07-23,delivered
7549,230,P063,4,69329.76,2024-10-19,delivered
7550,204,P095,2,38159.56,2025-03-20,delivered
7551,145,P075,1,45404.6,2024-04-08,delivered
7553,391,P070,1,3952.14,2024-12-14,delivered
7554,450,P094,5,179753.1,2025-05-23,delivered
7555,527,P027,5,17108.35,2025-04-30,delivered
7556,283,P080,5,267203.55,2024-05-21,delivered
7557,325,P055,4,159297.04,2024-03-13,delivered
7558,166,P067,3,25850.34,2024-04-13,delivered
7559,356,P030,1,77212.98,2024-12-04,delivered
7560,215,P038,3,160147.35,2025-02-03,delivered
7561,135,P021,3,9730.65,2024-03-17,delivered
7562,537,P067,5,43083.9,2025-05-27,delivered
7564,580,P034,1,69446.67,2024-02-03,delivered
7565,316,P034,2,138893.34,2024-12-08,delivered
7566,172,P027,5,17108.35,2024-12-03,delivered
7567,221,P064,1,52744.95,2024-02-06,delivered
7569,585,P017,3,64958.97,2024-02-12,delivered
7570,119,P064,5,263724.75,2024-08-18,delivered
7571,321,P062,3,162460.26,2024-08-21,delivered
7573,450,P088,1,560.12,2025-05-08,delivered
7575,460,P055,5,199121.3,2024-05-21,delivered
7576,325,P016,5,45211.9,2025-01-11,delivered
7577,200,P044,4,215629.0,2024-02-29,delivered
7578,219,P012,5,322365.25,2024-01-11,delivered
7579,312,P096,5,149614.1,2024-02-16,delivered
7580,548,P093,2,62291.58,2024-02-28,delivered
7581,130,P017,4,86611.96,2024-07-03,delivered
7582,123,P041,3,74110.8,2024-09-07,delivered
7583,167,P078,4,129563.24,2025-05-05,delivered
7584,437,P010,1,38023.01,2024-09-13,delivered
7586,466,P039,3,33774.42,2024-10-26,delivered
7587,370,P035,3,109301.13,2025-05-30,delivered
7588,128,P045,4,310383.88,2025-05-12,delivered
7589,141,P027,2,6843.34,2025-06-17,delivered
7590,257,P095,5,95398.9,2024-08-03,delivered
7591,291,P093,2,62291.58,2024-02-06,delivered
7592,458,P057,4,278102.04,2024-04-26,delivered
7596,123,P029,2,157863.5,2025-01-23,delivered
7597,438,P056,5,247329.95,2024-02-23,delivered
7598,117,P070,3,11856.42,2024-01-27,delivered
7599,573,P034,5,347233.35,2024-08-09,delivered
7603,394,P093,5,155728.95,2025-06-15,delivered
7604,184,P049,4,277858.28,2024-08-31,delivered
7605,565,P002,3,59916.81,2024-10-07,delivered
7606,228,P099,5,241577.7,2024-10-29,delivered
7607,393,P051,1,55440.81,2024-10-07,delivered
7608,238,P085,3,196334.85,2024-01-13,delivered
7609,258,P073,3,209019.6,2024-09-27,delivered
7610,328,P060,1,74482.8,2025-03-26,delivered
7611,339,P005,3,40339.95,2025-05-06,delivered
7612,310,P008,5,294692.6,2024-03-22,delivered
7613,560,P079,5,131149.75,2024-11-17,delivered
7614,326,P024,3,224149.83,2024-10-09,delivered
7615,545,P064,2,105489.9,2024-08-20,delivered
7616,176,P080,1,53440.71,2024-08-26,delivered
7618,397,P041,1,24703.6,2024-08-21,delivered
7619,588,P092,3,167003.49,2024-09-20,delivered
7620,448,P046,5,38013.35,2024-02-15,delivered
7622,158,P066,1,52133.51,2024-08-30,delivered
7623,267,P074,3,187837.8,2025-03-01,delivered
7624,429,P055,3,119472.78,2024-05-26,delivered
7626,560,P084,3,104709.33,2025-04-26,delivered
7627,419,P004,2,113143.0,2025-01-12,delivered
7628,249,P020,5,374673.95,2024-01-27,delivered
7629,412,P028,3,35857.86,2025-06-07,delivered
7630,582,P028,4,47810.48,2024-02-03,delivered
7631,296,P098,1,5948.35,2024-03-20,delivered
7632,390,P065,5,157848.85,2025-03-04,delivered
7634,263,P035,2,72867.42,2024-10-27,delivered
7637,476,P053,3,226724.04,2024-03-22,delivered
7639,410,P030,4,308851.92,2025-03-04,delivered
7641,446,P075,2,90809.2,2024-09-23,delivered
7643,316,P065,2,63139.54,2025-05-21,delivered
7644,561,P024,4,298866.44,2024-01-16,delivered
7645,162,P054,3,164074.56,2025-04-26,delivered
7646,165,P005,4,53786.6,2024-01-25,delivered
7649,457,P072,2,65223.9,2024-10-27,delivered
7650,273,P044,5,269536.25,2024-04-20,delivered
7653,459,P018,2,9322.48,2025-06-05,delivered
7655,295,P042,4,225615.96,2024-06-29,delivered
7656,584,P099,1,48315.54,2024-08-25,delivered
7658,247,P042,4,225615.96,2024-11-22,delivered
7660,366,P036,5,206480.6,2024-11-17,delivered
7661,278,P037,2,78317.68,2024-05-01,delivered
7662,241,P063,4,69329.76,2024-08-17,delivered
7663,248,P034,5,347233.35,2024-04-18,delivered
7664,442,P036,2,82592.24,2024-04-08,delivered
7665,383,P066,2,104267.02,2024-01-29,delivered
7666,592,P070,5,19760.7,2024-07-18,delivered
7667,351,P004,3,169714.5,2024-07-27,delivered
7668,583,P074,4,250450.4,2025-03-31,delivered
7669,526,P059,3,7583.79,2024-04-22,delivered
7670,328,P056,4,197863.96,2024-09-26,delivered
7671,543,P018,3,13983.72,2024-04-29,delivered
7672,512,P011,2,135098.44,2024-03-17,delivered
7674,423,P095,5,95398.9,2024-03-16,delivered
7675,557,P005,4,53786.6,2024-04-12,delivered
7676,198,P072,1,32611.95,2024-01-09,delivered
7677,171,P076,4,236408.36,2024-08-13,delivered
7678,236,P061,2,110386.38,2025-05-11,delivered
7679,476,P064,3,158234.85,2024-05-14,delivered
7680,426,P012,5,322365.25,2024-08-07,delivered
7681,323,P009,4,212551.92,2024-08-01,delivered
7682,120,P054,3,164074.56,2025-01-24,delivered
7683,427,P045,4,310383.88,2025-06-27,delivered
7686,252,P013,2,93739.62,2024-04-25,delivered
7688,160,P023,4,144922.8,2024-11-22,delivered
7690,531,P063,5,86662.2,2025-02-25,delivered
7691,115,P038,3,160147.35,2025-06-03,delivered
7692,556,P053,1,75574.68,2024-11-26,delivered
7694,318,P052,3,201196.23,2024-02-25,delivered
7695,349,P094,2,71901.24,2024-12-13,delivered
7696,258,P058,4,182766.88,2024-08-14,delivered
7697,375,P027,1,3421.67,2024-12-03,delivered
7699,147,P100,3,160470.6,2024-12-27,delivered
7700,436,P007,5,15150.25,2024-08-03,delivered
7701,375,P026,2,81256.12,2025-02-09,delivered
7703,211,P071,2,156352.44,2024-01-14,delivered
7705,506,P063,1,17332.44,2024-06-09,delivered
7706,255,P004,2,113143.0,2024-09-10,delivered
7708,168,P095,3,57239.34,2024-03-27,delivered
7709,138,P065,4,126279.08,2024-01-21,delivered
7710,481,P070,5,19760.7,2024-06-04,delivered
7711,477,P076,4,236408.36,2024-07-17,delivered
7712,502,P042,4,225615.96,2025-06-08,delivered
7713,255,P036,4,165184.48,2024-07-26,delivered
7716,388,P036,4,165184.48,2024-10-18,delivered
7717,296,P003,4,197639.52,2025-02-07,delivered
7718,491,P070,1,3952.14,2025-04-08,delivered
7720,290,P062,5,270767.1,2024-04-21,delivered
7721,271,P019,1,42540.45,2024-04-07,delivered
7722,207,P063,5,86662.2,2024-09-12,delivered
7723,173,P052,5,335327.05,2025-04-29,delivered
7725,260,P095,3,57239.34,2024-06-03,delivered
7726,265,P089,5,130172.05,2025-02-20,delivered
7729,463,P062,5,270767.1,2024-03-24,delivered
7730,318,P090,1,29380.28,2025-01-19,delivered
7731,488,P002,2,39944.54,2025-06-16,delivered
7732,186,P026,4,162512.24,2024-04-26,delivered
7735,105,P038,1,53382.45,2025-03-21,delivered
7736,469,P087,3,130814.04,2025-06-19,delivered
7737,415,P048,5,177778.2,2024-06-18,delivered
7738,249,P067,2,17233.56,2025-01-15,delivered
7739,342,P060,2,148965.6,2024-12-04,delivered
7740,185,P068,4,210647.36,2024-01-11,delivered
7741,314,P023,2,72461.4,2025-04-26,delivered
7742,103,P040,2,4989.78,2024-07-23,delivered
7743,376,P059,3,7583.79,2024-04-06,delivered
7744,420,P060,5,372414.0,2024-06-09,delivered
7745,280,P082,5,305032.9,2024-08-19,delivered
7746,422,P002,2,39944.54,2024-10-08,delivered
7747,521,P055,5,199121.3,2024-11-09,delivered
7748,420,P099,4,193262.16,2024-09-17,delivered
7749,140,P076,2,118204.18,2024-04-15,delivered
7750,244,P023,3,108692.1,2024-04-14,delivered
7751,509,P067,5,43083.9,2025-01-27,delivered
7753,208,P022,1,9856.58,2024-08-25,delivered
7754,147,P079,2,52459.9,2024-05-26,delivered
7755,344,P001,3,103583.73,2024-03-20,delivered
7757,268,P039,5,56290.7,2024-04-30,delivered
7759,282,P040,5,12474.45,2024-11-20,delivered
7760,553,P078,2,64781.62,2024-06-19,delivered
7762,456,P033,1,51165.68,2025-03-21,delivered
7763,192,P004,3,169714.5,2025-04-22,delivered
7766,285,P068,2,105323.68,2024-01-06,delivered
7767,269,P013,3,140609.43,2024-09-16,delivered
7769,304,P006,3,40478.34,2024-10-07,delivered
7771,352,P023,4,144922.8,2024-04-16,delivered
7772,290,P004,5,282857.5,2024-06-05,delivered
7773,546,P017,1,21652.99,2025-03-05,delivered
7774,129,P057,1,69525.51,2024-11-17,delivered
7775,540,P070,3,11856.42,2024-07-17,delivered
7776,271,P087,3,130814.04,2024-06-22,delivered
7777,365,P002,4,79889.08,2025-03-02,delivered
7778,134,P025,5,126804.35,2024-05-31,delivered
7779,143,P023,4,144922.8,2024-02-15,delivered
7780,412,P026,5,203140.3,2025-02-23,delivered
7781,426,P096,1,29922.82,2024-11-14,delivered
7783,391,P090,1,29380.28,2025-04-19,delivered
7784,160,P012,2,128946.1,2024-03-29,delivered
7785,263,P076,1,59102.09,2024-06-22,delivered
7786,212,P082,3,183019.74,2025-04-16,delivered
7787,550,P093,2,62291.58,2024-11-11,delivered
7788,483,P097,2,36517.68,2024-11-13,delivered
7789,295,P091,3,95262.6,2024-07-01,delivered
7790,172,P073,3,209019.6,2025-02-27,delivered
7791,528,P025,3,76082.61,2024-07-23,delivered
7792,252,P034,4,277786.68,2024-09-27,delivered
7793,351,P046,5,38013.35,2025-01-07,delivered
7794,496,P083,5,319226.55,2025-04-05,delivered
7795,119,P075,4,181618.4,2024-06-08,delivered
7796,460,P056,3,148397.97,2024-10-22,delivered
7797,276,P090,5,146901.4,2024-10-02,delivered
7798,363,P099,2,96631.08,2024-09-21,delivered
7799,340,P034,1,69446.67,2024-04-28,delivered
7800,344,P018,4,18644.96,2024-11-26,delivered
7801,389,P049,5,347322.85,2024-02-04,delivered
7802,460,P014,3,208424.64,2024-01-09,delivered
7803,316,P061,3,165579.57,2024-12-10,delivered
7807,528,P032,3,228449.28,2025-01-17,delivered
7808,348,P087,4,174418.72,2024-11-03,delivered
7810,319,P100,3,160470.6,2025-02-14,delivered
7811,184,P066,2,104267.02,2024-11-03,delivered
7812,588,P073,2,139346.4,2024-05-13,delivered
7813,504,P007,1,3030.05,2024-11-12,delivered
7814,511,P045,4,310383.88,2025-02-09,delivered
7815,336,P001,2,69055.82,2024-07-24,delivered
7816,255,P040,1,2494.89,2024-07-08,delivered
7817,540,P027,4,13686.68,2024-04-02,delivered
7818,179,P088,5,2800.6,2025-01-18,delivered
7821,443,P049,4,277858.28,2024-09-05,delivered
7824,374,P010,3,114069.03,2025-05-15,delivered
7825,214,P078,2,64781.62,2024-08-28,delivered
7831,118,P034,4,277786.68,2024-07-02,delivered
7834,512,P002,2,39944.54,2024-11-22,delivered
7835,395,P065,4,126279.08,2025-04-10,delivered
7836,349,P084,4,139612.44,2025-03-08,delivered
7838,358,P048,4,142222.56,2024-12-09,delivered
7840,546,P087,1,43604.68,2024-06-02,delivered
7841,273,P091,5,158771.0,2024-09-21,delivered
7842,364,P079,4,104919.8,2025-03-21,delivered
7844,336,P047,1,53840.91,2025-01-13,delivered
7845,318,P044,3,161721.75,2024-01-25,delivered
7846,192,P038,3,160147.35,2025-03-03,delivered
7847,329,P042,3,169211.97,2024-02-06,delivered
7849,228,P023,1,36230.7,2024-04-06,delivered
7850,473,P019,4,170161.8,2025-03-17,delivered
7852,121,P010,3,114069.03,2025-01-16,delivered
7853,176,P078,1,32390.81,2025-01-26,delivered
7856,595,P015,2,33093.42,2024-09-24,delivered
7857,416,P066,5,260667.55,2024-09-06,delivered
7859,241,P096,2,59845.64,2024-10-10,delivered
7860,410,P052,2,134130.82,2024-10-18,delivered
7863,407,P082,3,183019.74,2024-04-09,delivered
7864,216,P003,3,148229.64,2024-08-14,delivered
7867,577,P072,1,32611.95,2024-12-17,delivered
7869,538,P096,4,119691.28,2024-08-03,delivered
7870,445,P050,3,42762.81,2025-02-16,delivered
7871,439,P074,1,62612.6,2025-05-13,delivered
7872,143,P027,5,17108.35,2025-01-13,delivered
7874,116,P020,5,374673.95,2024-06-19,delivered
7875,390,P056,4,197863.96,2024-01-24,delivered
7877,572,P069,2,159906.32,2025-01-22,delivered
7878,150,P051,2,110881.62,2024-08-04,delivered
7881,562,P077,3,210880.17,2024-11-23,delivered
7883,216,P052,4,268261.64,2025-04-20,delivered
7887,599,P054,4,218766.08,2024-07-12,delivered
7888,417,P029,2,157863.5,2025-05-30,delivered
7889,407,P074,4,250450.4,2024-01-24,delivered
7890,413,P032,2,152299.52,2025-04-28,delivered
7891,588,P048,1,35555.64,2025-02-02,delivered
7892,536,P021,4,12974.2,2025-01-12,delivered
7893,190,P061,2,110386.38,2024-11-26,delivered
7895,336,P032,5,380748.8,2025-03-30,delivered
7896,508,P023,4,144922.8,2025-05-27,delivered
7897,512,P078,3,97172.43,2024-06-12,delivered
7898,337,P093,1,31145.79,2024-01-08,delivered
7900,542,P050,1,14254.27,2025-03-03,delivered
7901,553,P092,5,278339.15,2024-05-03,delivered
7904,467,P066,4,208534.04,2025-03-14,delivered
7905,154,P019,3,127621.35,2024-04-24,delivered
7906,288,P053,3,226724.04,2024-05-25,delivered
7907,508,P062,2,108306.84,2024-09-27,delivered
7909,486,P032,3,228449.28,2024-12-16,delivered
7910,453,P057,3,208576.53,2025-04-06,delivered
7911,391,P036,5,206480.6,2024-02-06,delivered
7912,176,P067,3,25850.34,2024-01-27,delivered
7913,551,P048,5,177778.2,2025-01-06,delivered
7915,466,P057,3,208576.53,2024-06-07,delivered
7916,176,P078,3,97172.43,2025-01-28,delivered
7917,427,P030,1,77212.98,2024-08-04,delivered
7918,176,P075,1,45404.6,2024-09-22,delivered
7920,417,P022,3,29569.74,2024-06-08,delivered
7921,368,P048,4,142222.56,2025-05-11,delivered
7923,560,P049,1,69464.57,2024-03-07,delivered
7924,216,P040,2,4989.78,2024-08-17,delivered
7925,243,P078,1,32390.81,2024-07-20,delivered
7926,356,P059,5,12639.65,2024-01-13,delivered
7928,421,P013,3,140609.43,2025-06-03,delivered
7929,239,P071,5,390881.1,2024-03-22,delivered
7930,329,P073,5,348366.0,2024-09-10,delivered
