user_id,buy_probability,prediction,confidence,reason_1,reason_2,reason_3,plain_english
555,0.014,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your spending is currently low.
556,0.947,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,You shop frequently with us,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; You shop frequently with us.
557,0.045,May Not Buy,High,You have not shopped recently,Short browsing sessions detected,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Short browsing sessions detected; Your basket size is small.
558,0.023,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy in larger quantities,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy in larger quantities.
559,0.006,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
560,0.029,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Your spending is currently low.
561,0.881,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your consistent purchase habits.
562,0.967,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your consistent purchase habits.
563,0.023,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
564,0.02,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
565,0.953,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You spend quality time browsing,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You spend quality time browsing.
566,0.026,May Not Buy,High,You have not shopped recently,Short browsing sessions detected,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Short browsing sessions detected; Your spending is currently low.
567,0.0,May Not Buy,High,You have not shopped recently,Low cart activity observed,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Low cart activity observed; Limited product browsing detected.
568,0.018,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy in larger quantities,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy in larger quantities.
569,0.03,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Limited product browsing detected.
570,0.033,May Not Buy,High,You have not shopped recently,Your consistent purchase habits,You shop frequently with us,This customer is may not purchase soon. Key factors: You have not shopped recently; Your consistent purchase habits; You shop frequently with us.
571,0.956,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your consistent purchase habits.
572,0.03,May Not Buy,High,You have not shopped recently,Your spending is currently low,Your consistent purchase habits,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; Your consistent purchase habits.
573,0.011,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
574,0.942,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You shop frequently with us,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You shop frequently with us.
575,0.885,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your consistent purchase habits.
576,0.035,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy in larger quantities,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy in larger quantities.
577,0.034,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Your spending is currently low.
578,0.972,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your high spending pattern,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your high spending pattern.
579,0.977,Will Buy,High,Your recent activity on our platform,Your large average basket size,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your large average basket size; Your consistent purchase habits.
580,0.021,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
581,0.009,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your spending is currently low.
582,0.025,May Not Buy,High,You have not shopped recently,Short browsing sessions detected,Your purchase rate has slowed,This customer is may not purchase soon. Key factors: You have not shopped recently; Short browsing sessions detected; Your purchase rate has slowed.
583,0.032,May Not Buy,High,You have not shopped recently,Low cart activity observed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Low cart activity observed; Your spending is currently low.
584,0.006,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
585,0.971,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You actively browse our products,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You actively browse our products.
586,0.968,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your interest in diverse products,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your interest in diverse products.
587,0.019,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your spending is currently low.
588,0.926,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your interest in diverse products,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your interest in diverse products.
589,0.027,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Your purchase rate has slowed,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Your purchase rate has slowed.
590,0.025,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy in larger quantities,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy in larger quantities.
591,0.008,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
592,0.902,Will Buy,High,Your recent activity on our platform,Low cart activity observed,Limited product browsing detected,This customer is likely to purchase. Key factors: Your recent activity on our platform; Low cart activity observed; Limited product browsing detected.
593,0.034,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Your basket size is small.
594,0.97,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your high spending pattern,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your high spending pattern.
595,0.037,May Not Buy,High,You have not shopped recently,Limited product browsing detected,You frequently add items to cart,This customer is may not purchase soon. Key factors: You have not shopped recently; Limited product browsing detected; You frequently add items to cart.
596,0.948,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,Your purchase frequency is low,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; Your purchase frequency is low.
597,0.954,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You buy in larger quantities,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You buy in larger quantities.
598,0.02,May Not Buy,High,You have not shopped recently,Short browsing sessions detected,Your purchase rate has slowed,This customer is may not purchase soon. Key factors: You have not shopped recently; Short browsing sessions detected; Your purchase rate has slowed.
599,0.958,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Short browsing sessions detected,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Short browsing sessions detected.
600,0.971,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You spend quality time browsing,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You spend quality time browsing.
