user_id,total_orders,total_spend,avg_order_value,last_purchase,first_purchase,unique_products,total_quantity,recency_days,customer_age_days,purchase_rate,total_views,total_carts,avg_time_spent,unique_viewed,cart_rate,fav_category,fav_cat_orders,will_buy,cluster,segment_name,segment_id
586,14,1949767.85,139269.13214285715,2025-06-30,2024-02-20,14,42,1,497,0.028169014084507,23,11,259.95652173913044,22,0.4782608695652174,Books,5,1,1,High Value,1
587,7,812886.15,116126.59285714288,2025-05-24,2024-01-03,7,20,38,545,0.0128440366972477,27,12,320.9259259259259,21,0.4444444444444444,Toys,3,0,2,New Customer,2
588,14,1817926.88,129851.92,2025-06-13,2024-01-15,14,42,18,533,0.0262664165103189,32,11,257.875,27,0.34375,Sports,4,1,1,High Value,1
589,4,324121.51,81030.3775,2025-05-27,2024-02-06,4,10,35,511,0.0078277886497064,29,13,325.82758620689657,24,0.4482758620689655,Books,2,0,2,New Customer,2
590,12,1840573.31,153381.10916666666,2025-05-25,2024-01-10,12,45,37,538,0.0223048327137546,26,6,317.84615384615387,22,0.2307692307692307,Fashion,5,0,1,High Value,1
591,8,1232832.98,154104.1225,2025-03-05,2024-05-24,8,29,118,403,0.0198511166253101,26,7,320.34615384615387,22,0.2692307692307692,Books,3,0,3,Loyal,3
592,7,555307.7,79329.67142857143,2025-06-21,2024-04-13,7,22,10,444,0.0157657657657657,21,5,268.3333333333333,18,0.238095238095238,Fashion,2,1,2,New Customer,2
593,12,1646591.08,137215.92333333334,2025-05-30,2024-02-12,11,36,32,505,0.0237623762376237,34,15,280.8235294117647,28,0.4411764705882353,Fashion,4,0,1,High Value,1
594,8,1083617.88,135452.235,2025-06-27,2024-01-21,7,24,4,527,0.0151802656546489,24,8,266.4166666666667,23,0.3333333333333333,Beauty,3,1,3,Loyal,3
595,8,1046270.46,130783.8075,2025-05-10,2024-05-21,7,22,52,406,0.0197044334975369,21,9,308.1904761904762,17,0.4285714285714285,Beauty,2,0,3,Loyal,3
596,4,363948.07,90987.0175,2025-06-09,2024-05-12,3,15,22,415,0.0096385542168674,22,6,277.6818181818182,20,0.2727272727272727,Books,2,1,2,New Customer,2
597,9,1042924.88,115880.54222222224,2025-06-12,2024-02-01,9,37,19,516,0.0174418604651162,24,10,263.0,23,0.4166666666666667,Grocery,2,1,1,High Value,1
598,6,629156.42,104859.40333333334,2025-01-01,2024-02-10,6,12,181,507,0.0118343195266272,23,9,363.1739130434783,19,0.391304347826087,Grocery,3,0,0,At Risk,0
599,10,1256975.72,125697.572,2025-06-28,2024-02-15,10,30,3,502,0.0199203187250996,29,13,365.1724137931034,23,0.4482758620689655,Books,3,1,1,High Value,1
600,8,1036563.79,129570.47375,2025-06-09,2024-04-12,8,26,22,445,0.0179775280898876,32,11,329.65625,27,0.34375,Beauty,4,1,3,Loyal,3
